iteration,value
0,0.588938
0.1,0.594761
0.2,0.591646
0.3,0.593037
0.4,0.590655
0.5,0.590507
0.6,0.589513
0.7,0.589462
0.8,0.588767
0.9,0.587942
1,0.586707
1.1,0.585551
1.2,0.584537
1.3,0.583777
1.4,0.583198
1.5,0.582804
1.6,0.582666
1.7,0.582874
1.8,0.583435
1.9,0.584256
2,0.585212
2.1,0.586193
2.2,0.587129
2.3,0.588004
2.4,0.588781
2.5,0.589556
2.6,0.590094
2.7,0.591074
2.8,0.590563
2.9,0.594328
3,0.584475
