iteration,value
457,0.644243
458,0.64421
459,0.644123
460,0.643988
461,0.643808
462,0.643592
463,0.643348
464,0.643085
465,0.642813
466,0.642541
467,0.642279
468,0.642035
469,0.641815
470,0.641627
471,0.641474
472,0.64136
473,0.641285
474,0.641248
475,0.641248
476,0.641278
477,0.641335
478,0.641411
479,0.641497
480,0.641587
481,0.641672
482,0.641742
483,0.641792
484,0.641813
485,0.6418
486,0.64175
487,0.641658
488,0.641525
489,0.641351
490,0.641138
491,0.64089
492,0.640612
493,0.64031
494,0.639992
495,0.639665
496,0.639336
497,0.639013
498,0.638704
499,0.638415
500,0.638153
501,0.637921
502,0.637723
503,0.637561
504,0.637435
505,0.637346
506,0.637289
507,0.637262
508,0.637259
509,0.637276
510,0.637305
511,0.63734
512,0.637373
513,0.6374
514,0.637412
515,0.637404
516,0.637373
517,0.637314
518,0.637225
519,0.637107
520,0.636958
521,0.636782
522,0.636581
523,0.63636
524,0.636123
525,0.635876
526,0.635627
527,0.63538
528,0.635142
529,0.634919
530,0.634716
531,0.634538
532,0.634389
533,0.634271
534,0.634185
535,0.634132
536,0.634111
537,0.634119
538,0.634153
539,0.634209
540,0.634282
541,0.634366
542,0.634456
543,0.634546
544,0.63463
545,0.634703
546,0.634761
547,0.6348
548,0.634816
549,0.63481
550,0.634779
551,0.634724
552,0.634648
553,0.634552
554,0.634442
555,0.634319
556,0.634191
557,0.634061
558,0.633934
559,0.633817
560,0.633714
561,0.633628
562,0.633564
563,0.633524
564,0.633509
565,0.633522
566,0.633561
567,0.633625
568,0.633712
569,0.633819
570,0.633942
571,0.634077
572,0.634219
573,0.634362
574,0.634503
575,0.634637
576,0.634758
577,0.634865
578,0.634953
579,0.635021
580,0.635068
581,0.635093
582,0.635098
583,0.635084
584,0.635053
585,0.63501
586,0.634957
587,0.634898
588,0.634839
589,0.634783
590,0.634735
591,0.634697
592,0.634675
593,0.634669
594,0.634683
595,0.634716
596,0.634771
597,0.634845
598,0.634938
599,0.635047
600,0.635169
601,0.635302
602,0.63544
603,0.635581
604,0.635721
605,0.635854
606,0.635978
607,0.636089
608,0.636184
609,0.636262
610,0.636321
611,0.636361
612,0.636381
613,0.636384
614,0.63637
615,0.636342
616,0.636304
617,0.636257
618,0.636206
619,0.636155
620,0.636107
621,0.636065
622,0.636033
623,0.636013
624,0.636006
625,0.636015
626,0.63604
627,0.636081
628,0.636136
629,0.636206
630,0.636287
631,0.636377
632,0.636473
633,0.636573
634,0.636672
635,0.636767
636,0.636855
637,0.636934
638,0.637
639,0.637052
640,0.637089
641,0.637109
642,0.637113
643,0.6371
644,0.637073
645,0.637032
646,0.636981
647,0.636921
648,0.636856
649,0.636788
650,0.636721
651,0.636658
652,0.6366
653,0.636551
654,0.636513
655,0.636487
656,0.636473
657,0.636473
658,0.636487
659,0.636512
660,0.636548
661,0.636594
662,0.636646
663,0.636703
664,0.636761
665,0.636819
666,0.636872
667,0.63692
668,0.636959
669,0.636987
670,0.637004
671,0.637008
672,0.636998
673,0.636976
674,0.63694
675,0.636894
676,0.636837
