iteration,value
341,0.527191
342,0.525974
343,0.524755
344,0.523557
345,0.522401
346,0.521308
347,0.520297
348,0.519384
349,0.518584
350,0.517906
351,0.517358
352,0.516942
353,0.516656
354,0.516495
355,0.51645
356,0.516508
357,0.516653
358,0.516867
359,0.517128
360,0.517416
361,0.51771
362,0.517989
363,0.518234
364,0.51843
365,0.518563
366,0.518623
367,0.518607
368,0.518514
369,0.518346
370,0.518111
371,0.517821
372,0.517489
373,0.517132
374,0.516768
375,0.516416
376,0.516095
377,0.515823
378,0.515616
379,0.515491
380,0.515458
381,0.515526
382,0.5157
383,0.515981
384,0.516368
385,0.516852
386,0.517424
387,0.51807
388,0.518775
389,0.519519
390,0.520283
391,0.521048
392,0.521794
393,0.522502
394,0.523157
395,0.523747
396,0.524261
397,0.524694
398,0.525045
399,0.525315
400,0.525511
401,0.525642
402,0.525721
403,0.525761
404,0.52578
405,0.525794
406,0.525819
407,0.525873
408,0.525968
409,0.526118
410,0.526334
411,0.526621
412,0.526984
413,0.527422
414,0.527934
415,0.528511
416,0.529145
417,0.529823
418,0.53053
419,0.531252
420,0.531971
421,0.532671
422,0.533335
423,0.53395
424,0.534503
425,0.534985
426,0.535389
427,0.535711
428,0.535953
429,0.536116
430,0.536209
431,0.536239
432,0.536218
433,0.536159
434,0.536077
435,0.535984
436,0.535897
437,0.535827
438,0.535787
439,0.535788
440,0.535836
441,0.535939
442,0.536098
443,0.536313
444,0.536582
445,0.536898
446,0.537255
447,0.537642
448,0.538048
449,0.538459
450,0.538863
451,0.539247
452,0.539598
453,0.539904
454,0.540158
455,0.54035
456,0.540475
457,0.540533
