iteration,value
166,0.619026
167,0.619253
168,0.619485
169,0.619722
170,0.619962
171,0.620206
172,0.620455
173,0.620707
174,0.620964
175,0.621224
176,0.621488
177,0.621757
178,0.622029
179,0.622305
180,0.622585
181,0.622869
182,0.623157
183,0.623448
184,0.623744
185,0.624043
186,0.624346
187,0.624653
188,0.624964
189,0.625279
190,0.625597
191,0.62592
192,0.626246
193,0.626576
194,0.62691
195,0.627248
196,0.62759
197,0.627936
198,0.628285
199,0.628639
200,0.628996
201,0.629357
202,0.629722
203,0.63009
204,0.630462
205,0.630839
206,0.631218
207,0.631602
208,0.631989
209,0.63238
210,0.632775
211,0.633173
212,0.633575
213,0.63398
214,0.634389
215,0.634802
216,0.635219
217,0.635638
218,0.636062
219,0.636489
220,0.63692
221,0.637354
222,0.637791
223,0.638232
224,0.638677
225,0.639124
226,0.639575
227,0.640029
228,0.640486
229,0.640946
230,0.641408
231,0.641873
232,0.64234
233,0.642809
234,0.64328
235,0.643752
236,0.644225
237,0.644699
238,0.645172
239,0.645645
240,0.646117
241,0.646586
242,0.647053
243,0.647517
244,0.647976
245,0.64843
246,0.648877
247,0.649317
248,0.649748
249,0.650169
250,0.650579
251,0.650977
252,0.651362
253,0.651731
254,0.652084
255,0.65242
256,0.652737
257,0.653034
258,0.653311
259,0.653566
260,0.653799
261,0.654009
262,0.654195
263,0.654358
264,0.654497
265,0.654612
266,0.654705
267,0.654775
268,0.654823
269,0.65485
270,0.654858
271,0.654848
272,0.654822
273,0.65478
274,0.654727
275,0.654662
276,0.654589
277,0.654509
278,0.654426
279,0.65434
280,0.654254
281,0.65417
282,0.654091
283,0.654017
284,0.653951
285,0.653893
286,0.653846
287,0.653809
288,0.653784
289,0.653771
290,0.653771
291,0.653782
292,0.653805
293,0.653839
294,0.653884
295,0.653937
296,0.653998
297,0.654066
298,0.654138
299,0.654213
300,0.65429
301,0.654367
302,0.654443
303,0.654515
304,0.654583
305,0.654645
306,0.654701
307,0.654749
308,0.65479
309,0.654823
310,0.654849
311,0.654867
312,0.654878
313,0.654882
314,0.654881
315,0.654876
316,0.654867
317,0.654856
318,0.654844
319,0.654833
320,0.654823
321,0.654815
322,0.65481
323,0.654809
324,0.654812
325,0.654821
326,0.654834
327,0.654852
328,0.654875
329,0.654903
330,0.654934
331,0.654968
332,0.655005
333,0.655044
334,0.655083
335,0.655123
336,0.655161
337,0.655199
338,0.655234
339,0.655266
340,0.655296
341,0.655322
342,0.655345
343,0.655364
344,0.655381
345,0.655394
346,0.655405
347,0.655414
348,0.655422
349,0.655429
350,0.655435
351,0.655441
352,0.655449
353,0.655457
354,0.655467
355,0.655479
356,0.655493
357,0.655508
358,0.655526
359,0.655546
360,0.655567
361,0.65559
362,0.655614
363,0.655639
364,0.655664
365,0.655689
366,0.655714
367,0.655738
368,0.655761
369,0.655782
370,0.655803
371,0.655822
372,0.65584
373,0.655856
374,0.655871
375,0.655884
376,0.655897
377,0.655909
378,0.655921
379,0.655932
380,0.655944
381,0.655956
382,0.655968
383,0.655981
384,0.655994
385,0.656008
386,0.656024
387,0.656039
388,0.656056
389,0.656073
390,0.656091
391,0.656109
392,0.656127
393,0.656145
394,0.656163
395,0.65618
396,0.656197
397,0.656214
398,0.65623
399,0.656245
400,0.656259
401,0.656273
402,0.656287
403,0.6563
404,0.656312
405,0.656324
406,0.656336
407,0.656348
408,0.65636
409,0.656372
410,0.656384
411,0.656397
412,0.656409
413,0.656422
414,0.656435
415,0.656449
416,0.656462
417,0.656476
418,0.65649
419,0.656503
420,0.656517
421,0.656531
422,0.656544
423,0.656557
424,0.656569
425,0.656581
426,0.656593
427,0.656605
428,0.656616
429,0.656626
430,0.656637
431,0.656647
432,0.656657
433,0.656666
434,0.656676
435,0.656685
436,0.656694
437,0.656703
438,0.656712
439,0.656721
440,0.656729
441,0.656738
442,0.656746
443,0.656754
444,0.656762
445,0.65677
446,0.656778
447,0.656785
448,0.656792
449,0.656798
450,0.656804
451,0.65681
452,0.656815
453,0.65682
454,0.656825
455,0.656829
456,0.656833
457,0.656836
458,0.656839
459,0.656842
460,0.656845
461,0.656848
462,0.65685
463,0.656852
464,0.656854
465,0.656855
466,0.656857
467,0.656858
468,0.65686
469,0.656861
470,0.656861
471,0.656862
472,0.656863
473,0.656863
474,0.656863
475,0.656863
476,0.656863
477,0.656862
478,0.656861
479,0.65686
480,0.656859
481,0.656857
482,0.656856
483,0.656854
484,0.656851
485,0.656849
486,0.656846
487,0.656844
488,0.65684
489,0.656837
490,0.656834
491,0.65683
492,0.656826
493,0.656822
494,0.656817
495,0.656812
496,0.656807
497,0.656802
498,0.656797
499,0.656791
500,0.656785
501,0.656778
502,0.656772
503,0.656765
504,0.656758
505,0.656751
506,0.656743
507,0.656735
508,0.656727
509,0.656719
510,0.65671
511,0.656702
512,0.656693
513,0.656684
514,0.656674
515,0.656665
516,0.656655
517,0.656645
518,0.656635
519,0.656625
520,0.656614
521,0.656604
522,0.656593
523,0.656582
524,0.65657
525,0.656559
526,0.656547
527,0.656535
528,0.656522
529,0.65651
530,0.656497
531,0.656484
532,0.65647
533,0.656457
534,0.656443
535,0.656429
536,0.656415
537,0.6564
538,0.656385
539,0.65637
540,0.656355
541,0.656339
542,0.656324
543,0.656308
544,0.656291
545,0.656275
546,0.656258
547,0.656241
548,0.656224
549,0.656207
550,0.65619
551,0.656172
552,0.656154
553,0.656136
554,0.656117
555,0.656099
556,0.65608
557,0.656061
558,0.656042
559,0.656022
560,0.656003
561,0.655983
562,0.655962
563,0.655942
564,0.655921
565,0.655901
566,0.655879
567,0.655858
568,0.655837
569,0.655815
570,0.655793
571,0.655771
572,0.655748
573,0.655725
574,0.655703
575,0.655679
576,0.655656
577,0.655633
578,0.655609
579,0.655585
580,0.655561
581,0.655537
582,0.655513
583,0.655489
584,0.655464
585,0.655439
586,0.655415
587,0.65539
588,0.655365
589,0.65534
590,0.655315
591,0.65529
592,0.655265
593,0.65524
594,0.655216
595,0.655191
596,0.655166
597,0.655142
598,0.655118
599,0.655094
600,0.65507
601,0.655047
602,0.655024
603,0.655002
604,0.654981
605,0.65496
606,0.654939
607,0.65492
608,0.654902
609,0.654885
610,0.654869
611,0.654854
612,0.654841
613,0.654829
614,0.654819
615,0.654811
616,0.654805
617,0.654801
618,0.6548
619,0.654801
620,0.654806
621,0.654813
622,0.654824
623,0.654838
624,0.654856
625,0.654879
626,0.654905
627,0.654937
628,0.654973
629,0.655015
630,0.655062
631,0.655115
632,0.655175
633,0.655241
634,0.655314
635,0.655394
636,0.655483
637,0.655579
638,0.655684
639,0.655798
640,0.65592
641,0.656053
642,0.656195
643,0.656348
644,0.656511
645,0.656685
646,0.65687
647,0.657066
648,0.657274
649,0.657494
650,0.657726
651,0.657969
652,0.658225
653,0.658493
654,0.658774
655,0.659066
656,0.65937
657,0.659686
658,0.660013
659,0.660351
660,0.660699
661,0.661058
662,0.661427
663,0.661804
664,0.662189
665,0.662582
666,0.662981
667,0.663386
668,0.663796
669,0.664209
670,0.664625
671,0.665042
672,0.665459
673,0.665876
674,0.666291
675,0.666702
676,0.667109
677,0.667511
678,0.667906
679,0.668294
680,0.668673
681,0.669043
682,0.669403
683,0.669752
684,0.67009
685,0.670416
686,0.670729
687,0.67103
688,0.671318
689,0.671593
690,0.671856
691,0.672106
692,0.672345
693,0.672571
694,0.672787
695,0.672992
696,0.673187
697,0.673374
698,0.673552
699,0.673722
700,0.673887
701,0.674046
702,0.6742
703,0.674351
704,0.674499
705,0.674646
706,0.674792
707,0.674938
708,0.675085
709,0.675233
710,0.675384
711,0.675538
712,0.675695
713,0.675856
714,0.676022
715,0.676192
716,0.676367
717,0.676546
718,0.676731
719,0.676921
720,0.677115
721,0.677313
722,0.677516
723,0.677723
724,0.677933
725,0.678145
726,0.67836
727,0.678577
728,0.678795
729,0.679013
730,0.679231
731,0.679448
732,0.679663
733,0.679876
734,0.680086
735,0.680292
736,0.680494
737,0.680692
738,0.680884
739,0.681071
740,0.681252
741,0.681426
742,0.681595
743,0.681756
744,0.681911
745,0.68206
746,0.682202
747,0.682337
748,0.682467
749,0.68259
750,0.682708
751,0.68282
752,0.682928
753,0.683032
754,0.683132
755,0.683228
756,0.683322
757,0.683413
758,0.683503
759,0.683592
760,0.68368
761,0.683767
762,0.683855
763,0.683943
764,0.684033
765,0.684123
766,0.684215
767,0.684309
768,0.684405
769,0.684502
770,0.684602
771,0.684703
772,0.684806
773,0.684911
774,0.685017
775,0.685124
776,0.685233
777,0.685342
778,0.685451
779,0.68556
780,0.685669
781,0.685777
782,0.685883
783,0.685988
784,0.686091
785,0.686192
786,0.686289
787,0.686384
788,0.686475
789,0.686562
790,0.686646
791,0.686726
792,0.686801
793,0.686873
794,0.68694
795,0.687003
796,0.687062
797,0.687116
798,0.687167
799,0.687215
800,0.687259
801,0.6873
802,0.687338
803,0.687373
804,0.687406
805,0.687438
806,0.687467
807,0.687496
808,0.687523
809,0.68755
810,0.687576
811,0.687602
812,0.687628
813,0.687654
814,0.687681
815,0.687708
816,0.687736
817,0.687764
818,0.687793
819,0.687823
820,0.687853
821,0.687884
822,0.687914
823,0.687945
824,0.687976
825,0.688007
826,0.688037
827,0.688067
828,0.688096
829,0.688123
830,0.68815
831,0.688174
832,0.688197
833,0.688218
834,0.688237
835,0.688253
836,0.688267
837,0.688278
838,0.688287
839,0.688293
840,0.688296
841,0.688296
842,0.688294
843,0.688289
844,0.688281
845,0.688271
846,0.688258
847,0.688243
848,0.688226
849,0.688207
850,0.688187
851,0.688164
852,0.688141
853,0.688116
854,0.68809
855,0.688063
856,0.688036
857,0.688007
858,0.687979
859,0.68795
860,0.687921
861,0.687892
862,0.687863
863,0.687834
864,0.687804
865,0.687775
866,0.687746
867,0.687716
868,0.687687
869,0.687657
870,0.687626
871,0.687596
872,0.687564
873,0.687532
874,0.6875
875,0.687466
876,0.687431
877,0.687395
878,0.687357
879,0.687318
880,0.687278
881,0.687236
882,0.687192
883,0.687146
884,0.687099
885,0.68705
886,0.686998
887,0.686945
888,0.68689
889,0.686833
890,0.686775
891,0.686715
892,0.686653
893,0.686589
894,0.686524
895,0.686458
896,0.686391
897,0.686322
898,0.686252
899,0.686182
900,0.68611
901,0.686038
902,0.685966
903,0.685892
904,0.685819
905,0.685745
906,0.68567
907,0.685595
908,0.68552
909,0.685445
910,0.68537
911,0.685294
912,0.685218
913,0.685142
914,0.685065
915,0.684988
916,0.68491
917,0.684832
918,0.684753
919,0.684674
920,0.684594
921,0.684513
922,0.684431
923,0.684348
924,0.684265
925,0.68418
926,0.684094
927,0.684006
928,0.683918
929,0.683828
930,0.683737
931,0.683645
932,0.683552
933,0.683457
934,0.683361
935,0.683264
936,0.683165
937,0.683066
938,0.682966
939,0.682864
940,0.682762
941,0.682658
942,0.682554
943,0.682449
944,0.682344
945,0.682238
946,0.682131
947,0.682024
948,0.681916
949,0.681809
950,0.6817
951,0.681591
952,0.681483
953,0.681373
954,0.681264
955,0.681154
956,0.681044
957,0.680933
958,0.680823
959,0.680712
960,0.6806
961,0.680488
962,0.680376
963,0.680264
964,0.68015
965,0.680036
966,0.679922
967,0.679807
968,0.679691
969,0.679575
970,0.679458
971,0.67934
972,0.679221
973,0.679101
974,0.678981
975,0.67886
976,0.678737
977,0.678615
978,0.678491
979,0.678366
980,0.678241
981,0.678115
982,0.677988
983,0.677861
984,0.677733
985,0.677604
986,0.677475
987,0.677345
988,0.677215
989,0.677084
990,0.676953
991,0.676821
992,0.67669
993,0.676557
994,0.676425
995,0.676292
996,0.676159
997,0.676026
998,0.675893
999,0.675759
1000,0.675626
1001,0.675492
1002,0.675357
1003,0.675223
1004,0.675088
1005,0.674953
1006,0.674818
1007,0.674682
1008,0.674546
1009,0.674409
1010,0.674272
1011,0.674135
1012,0.673997
1013,0.673859
1014,0.673721
1015,0.673581
1016,0.673442
1017,0.673302
1018,0.673161
1019,0.67302
1020,0.672878
1021,0.672735
1022,0.672593
1023,0.672449
1024,0.672306
1025,0.672161
1026,0.672017
1027,0.671872
1028,0.671726
1029,0.67158
1030,0.671434
1031,0.671287
1032,0.671141
1033,0.670994
1034,0.670846
1035,0.670699
1036,0.670551
1037,0.670403
1038,0.670255
1039,0.670107
1040,0.669959
1041,0.66981
1042,0.669662
1043,0.669513
1044,0.669364
1045,0.669215
1046,0.669066
1047,0.668917
1048,0.668767
1049,0.668618
1050,0.668468
1051,0.668318
1052,0.668168
1053,0.668018
1054,0.667868
1055,0.667717
1056,0.667566
1057,0.667415
1058,0.667263
1059,0.667112
1060,0.66696
1061,0.666807
1062,0.666655
1063,0.666502
1064,0.666349
1065,0.666196
1066,0.666042
1067,0.665889
1068,0.665735
1069,0.665581
1070,0.665426
1071,0.665272
1072,0.665117
1073,0.664963
1074,0.664808
1075,0.664653
1076,0.664498
1077,0.664343
1078,0.664188
1079,0.664033
1080,0.663878
1081,0.663723
1082,0.663568
1083,0.663413
1084,0.663258
1085,0.663103
1086,0.662948
1087,0.662793
1088,0.662639
1089,0.662484
1090,0.662329
1091,0.662174
1092,0.66202
1093,0.661865
1094,0.661711
1095,0.661556
1096,0.661402
1097,0.661247
1098,0.661093
1099,0.660938
1100,0.660784
1101,0.660629
1102,0.660475
1103,0.66032
1104,0.660165
1105,0.660011
1106,0.659856
1107,0.659702
1108,0.659548
1109,0.659393
1110,0.659239
1111,0.659084
1112,0.65893
1113,0.658776
1114,0.658622
1115,0.658468
1116,0.658314
1117,0.658161
1118,0.658007
1119,0.657854
1120,0.6577
1121,0.657547
1122,0.657395
1123,0.657242
1124,0.65709
1125,0.656937
1126,0.656786
1127,0.656634
1128,0.656482
1129,0.656331
1130,0.65618
1131,0.656029
1132,0.655879
1133,0.655729
1134,0.655579
1135,0.655429
1136,0.655279
1137,0.65513
1138,0.654981
1139,0.654832
1140,0.654683
1141,0.654535
1142,0.654387
1143,0.654239
1144,0.654091
1145,0.653943
1146,0.653796
1147,0.653649
1148,0.653502
1149,0.653356
1150,0.653209
1151,0.653063
1152,0.652918
1153,0.652772
1154,0.652627
1155,0.652482
1156,0.652337
1157,0.652193
1158,0.652049
1159,0.651905
1160,0.651762
1161,0.651619
1162,0.651476
1163,0.651334
1164,0.651192
1165,0.65105
1166,0.650909
1167,0.650768
1168,0.650628
1169,0.650488
1170,0.650348
1171,0.650209
1172,0.65007
1173,0.649931
1174,0.649793
1175,0.649656
1176,0.649518
1177,0.649381
1178,0.649244
1179,0.649108
1180,0.648972
1181,0.648837
1182,0.648702
1183,0.648567
1184,0.648433
1185,0.648298
1186,0.648165
1187,0.648032
1188,0.647899
1189,0.647766
1190,0.647634
1191,0.647502
1192,0.647371
1193,0.64724
1194,0.647109
1195,0.646979
1196,0.646849
1197,0.64672
1198,0.646591
1199,0.646462
1200,0.646334
1201,0.646207
1202,0.64608
1203,0.645953
1204,0.645826
1205,0.645701
1206,0.645575
1207,0.64545
1208,0.645326
1209,0.645202
1210,0.645078
1211,0.644955
1212,0.644832
1213,0.64471
1214,0.644588
1215,0.644467
1216,0.644346
1217,0.644225
1218,0.644105
1219,0.643986
1220,0.643867
1221,0.643748
1222,0.64363
1223,0.643512
1224,0.643395
1225,0.643278
1226,0.643162
1227,0.643046
1228,0.64293
1229,0.642815
1230,0.6427
1231,0.642586
1232,0.642472
1233,0.642359
1234,0.642246
1235,0.642134
1236,0.642022
1237,0.641911
1238,0.6418
1239,0.641689
1240,0.641579
1241,0.64147
1242,0.641361
1243,0.641252
1244,0.641144
1245,0.641037
1246,0.64093
1247,0.640823
1248,0.640717
1249,0.640611
1250,0.640506
1251,0.640402
1252,0.640298
1253,0.640194
1254,0.640091
1255,0.639988
1256,0.639886
1257,0.639785
1258,0.639683
1259,0.639583
1260,0.639483
1261,0.639383
1262,0.639284
1263,0.639185
1264,0.639087
1265,0.638989
1266,0.638892
1267,0.638795
1268,0.638699
1269,0.638603
1270,0.638508
1271,0.638414
1272,0.638319
1273,0.638226
1274,0.638132
1275,0.63804
1276,0.637947
1277,0.637856
1278,0.637765
1279,0.637674
1280,0.637584
1281,0.637494
1282,0.637405
1283,0.637316
1284,0.637228
1285,0.637141
1286,0.637054
1287,0.636967
1288,0.636881
1289,0.636796
1290,0.636711
1291,0.636626
1292,0.636543
1293,0.636459
1294,0.636376
1295,0.636294
1296,0.636212
1297,0.636131
1298,0.63605
1299,0.63597
1300,0.63589
1301,0.635811
1302,0.635732
1303,0.635654
1304,0.635577
1305,0.635499
1306,0.635423
1307,0.635347
1308,0.635271
1309,0.635196
1310,0.635122
1311,0.635048
1312,0.634974
1313,0.634901
1314,0.634829
1315,0.634757
1316,0.634686
1317,0.634615
1318,0.634544
1319,0.634475
1320,0.634405
1321,0.634337
1322,0.634268
1323,0.634201
1324,0.634133
1325,0.634067
1326,0.634001
1327,0.633935
1328,0.63387
1329,0.633806
1330,0.633742
1331,0.633678
1332,0.633615
1333,0.633553
1334,0.633491
1335,0.633429
1336,0.633368
1337,0.633308
1338,0.633248
1339,0.633189
1340,0.63313
1341,0.633072
1342,0.633014
1343,0.632957
1344,0.6329
1345,0.632843
1346,0.632788
1347,0.632732
1348,0.632678
1349,0.632623
1350,0.632569
1351,0.632516
1352,0.632463
1353,0.632411
1354,0.632359
1355,0.632308
1356,0.632257
1357,0.632207
1358,0.632157
1359,0.632108
1360,0.632059
1361,0.632011
1362,0.631963
1363,0.631916
1364,0.631869
1365,0.631822
1366,0.631777
1367,0.631731
1368,0.631686
1369,0.631642
1370,0.631598
1371,0.631555
1372,0.631512
1373,0.631469
1374,0.631427
1375,0.631385
1376,0.631344
1377,0.631304
1378,0.631263
1379,0.631224
1380,0.631185
1381,0.631146
1382,0.631107
1383,0.631069
1384,0.631032
1385,0.630995
1386,0.630959
1387,0.630923
1388,0.630887
1389,0.630852
1390,0.630817
1391,0.630783
1392,0.630749
1393,0.630716
1394,0.630683
1395,0.63065
1396,0.630618
1397,0.630586
1398,0.630555
1399,0.630524
1400,0.630494
1401,0.630464
1402,0.630435
1403,0.630406
1404,0.630377
1405,0.630349
1406,0.630321
1407,0.630294
1408,0.630267
1409,0.630241
1410,0.630215
1411,0.630189
1412,0.630164
1413,0.630139
1414,0.630114
1415,0.63009
1416,0.630067
1417,0.630044
1418,0.630021
1419,0.629998
1420,0.629976
1421,0.629955
1422,0.629934
1423,0.629913
1424,0.629892
1425,0.629872
1426,0.629853
1427,0.629834
1428,0.629815
1429,0.629797
1430,0.629778
1431,0.629761
1432,0.629744
1433,0.629727
1434,0.62971
1435,0.629694
1436,0.629679
1437,0.629663
1438,0.629648
1439,0.629634
1440,0.62962
1441,0.629606
1442,0.629593
1443,0.62958
1444,0.629567
1445,0.629555
1446,0.629543
1447,0.629531
1448,0.62952
1449,0.629509
1450,0.629499
1451,0.629489
1452,0.629479
1453,0.62947
1454,0.629461
1455,0.629452
1456,0.629444
1457,0.629436
1458,0.629429
1459,0.629421
1460,0.629415
1461,0.629408
1462,0.629402
1463,0.629396
1464,0.629391
1465,0.629386
1466,0.629381
1467,0.629377
1468,0.629373
1469,0.629369
1470,0.629366
1471,0.629363
1472,0.629361
1473,0.629359
1474,0.629357
1475,0.629355
1476,0.629354
1477,0.629353
1478,0.629353
1479,0.629352
1480,0.629353
1481,0.629353
1482,0.629354
1483,0.629355
1484,0.629357
1485,0.629358
1486,0.629361
1487,0.629363
1488,0.629366
1489,0.629369
1490,0.629372
1491,0.629376
1492,0.62938
1493,0.629385
1494,0.62939
1495,0.629395
1496,0.6294
1497,0.629406
1498,0.629412
1499,0.629418
1500,0.629425
1501,0.629432
1502,0.629439
1503,0.629446
1504,0.629454
1505,0.629463
1506,0.629471
1507,0.62948
1508,0.629489
1509,0.629498
1510,0.629508
1511,0.629518
1512,0.629528
1513,0.629539
1514,0.62955
1515,0.629561
1516,0.629572
1517,0.629584
1518,0.629596
1519,0.629608
1520,0.629621
1521,0.629634
1522,0.629647
1523,0.62966
1524,0.629674
1525,0.629688
1526,0.629702
1527,0.629717
1528,0.629732
1529,0.629747
1530,0.629762
1531,0.629778
1532,0.629794
1533,0.62981
1534,0.629826
1535,0.629843
1536,0.62986
1537,0.629877
1538,0.629894
1539,0.629912
1540,0.62993
1541,0.629948
1542,0.629966
1543,0.629985
1544,0.630004
1545,0.630023
1546,0.630043
1547,0.630062
1548,0.630082
1549,0.630102
1550,0.630123
1551,0.630143
1552,0.630164
1553,0.630185
1554,0.630206
1555,0.630228
1556,0.63025
1557,0.630272
1558,0.630294
1559,0.630316
1560,0.630339
1561,0.630362
1562,0.630385
1563,0.630408
1564,0.630432
1565,0.630455
1566,0.630479
1567,0.630503
1568,0.630528
1569,0.630552
1570,0.630577
1571,0.630602
1572,0.630627
1573,0.630653
1574,0.630678
1575,0.630704
1576,0.63073
1577,0.630756
1578,0.630782
1579,0.630809
1580,0.630836
1581,0.630863
1582,0.63089
1583,0.630917
1584,0.630945
1585,0.630973
1586,0.631
1587,0.631029
1588,0.631057
1589,0.631085
1590,0.631114
1591,0.631143
1592,0.631172
1593,0.631201
1594,0.63123
1595,0.63126
1596,0.63129
1597,0.631319
1598,0.63135
1599,0.63138
1600,0.63141
1601,0.631441
1602,0.631472
1603,0.631502
1604,0.631534
1605,0.631565
1606,0.631596
1607,0.631628
1608,0.63166
1609,0.631691
1610,0.631724
1611,0.631756
1612,0.631788
1613,0.631821
1614,0.631853
1615,0.631886
1616,0.631919
1617,0.631953
1618,0.631986
1619,0.632019
1620,0.632053
1621,0.632087
1622,0.632121
1623,0.632155
1624,0.632189
1625,0.632224
1626,0.632258
1627,0.632293
1628,0.632328
1629,0.632363
1630,0.632398
1631,0.632433
1632,0.632469
1633,0.632504
1634,0.63254
1635,0.632576
1636,0.632612
1637,0.632648
1638,0.632684
1639,0.63272
1640,0.632757
1641,0.632794
1642,0.63283
1643,0.632867
1644,0.632904
1645,0.632942
1646,0.632979
1647,0.633016
1648,0.633054
1649,0.633092
1650,0.63313
1651,0.633168
1652,0.633206
1653,0.633244
1654,0.633282
1655,0.633321
1656,0.633359
1657,0.633398
1658,0.633437
1659,0.633476
1660,0.633515
1661,0.633554
1662,0.633593
1663,0.633633
1664,0.633672
1665,0.633712
1666,0.633751
1667,0.633791
1668,0.633831
1669,0.633871
1670,0.633911
1671,0.633952
1672,0.633992
1673,0.634032
1674,0.634073
1675,0.634114
1676,0.634154
1677,0.634195
1678,0.634236
1679,0.634277
1680,0.634318
1681,0.634359
1682,0.634401
1683,0.634442
1684,0.634484
1685,0.634525
1686,0.634567
1687,0.634609
1688,0.634651
1689,0.634692
1690,0.634734
1691,0.634777
1692,0.634819
1693,0.634861
1694,0.634903
1695,0.634946
1696,0.634988
1697,0.635031
1698,0.635073
1699,0.635116
1700,0.635159
1701,0.635202
1702,0.635244
1703,0.635287
1704,0.63533
1705,0.635373
1706,0.635417
1707,0.63546
1708,0.635503
1709,0.635546
1710,0.63559
1711,0.635633
1712,0.635677
1713,0.63572
1714,0.635764
1715,0.635807
1716,0.635851
1717,0.635895
1718,0.635939
1719,0.635983
1720,0.636026
1721,0.63607
1722,0.636114
1723,0.636158
1724,0.636202
1725,0.636246
1726,0.636291
1727,0.636335
1728,0.636379
1729,0.636423
1730,0.636468
1731,0.636512
1732,0.636556
1733,0.636601
1734,0.636645
1735,0.636689
1736,0.636734
1737,0.636778
1738,0.636823
1739,0.636867
1740,0.636912
1741,0.636957
1742,0.637001
1743,0.637046
1744,0.637091
1745,0.637135
1746,0.63718
1747,0.637225
1748,0.63727
1749,0.637314
1750,0.637359
1751,0.637404
1752,0.637449
1753,0.637494
1754,0.637538
1755,0.637583
1756,0.637628
1757,0.637673
1758,0.637718
1759,0.637763
1760,0.637808
1761,0.637853
1762,0.637898
1763,0.637942
1764,0.637987
1765,0.638032
1766,0.638077
1767,0.638122
1768,0.638167
1769,0.638212
1770,0.638257
1771,0.638302
1772,0.638347
1773,0.638392
1774,0.638437
1775,0.638482
1776,0.638527
1777,0.638572
1778,0.638617
1779,0.638662
1780,0.638707
1781,0.638752
1782,0.638797
1783,0.638842
1784,0.638887
1785,0.638931
1786,0.638976
1787,0.639021
1788,0.639066
1789,0.639111
1790,0.639156
1791,0.639201
1792,0.639246
1793,0.63929
1794,0.639335
1795,0.63938
1796,0.639425
1797,0.63947
1798,0.639514
1799,0.639559
1800,0.639604
1801,0.639648
1802,0.639693
1803,0.639738
1804,0.639782
1805,0.639827
1806,0.639872
1807,0.639916
1808,0.639961
1809,0.640005
1810,0.64005
1811,0.640094
1812,0.640139
1813,0.640183
1814,0.640228
1815,0.640272
1816,0.640316
1817,0.640361
1818,0.640405
1819,0.640449
1820,0.640493
1821,0.640538
1822,0.640582
1823,0.640626
1824,0.64067
1825,0.640714
1826,0.640758
1827,0.640802
1828,0.640846
1829,0.64089
1830,0.640934
1831,0.640978
1832,0.641021
1833,0.641065
1834,0.641109
1835,0.641152
1836,0.641196
1837,0.64124
1838,0.641283
1839,0.641327
1840,0.64137
1841,0.641413
1842,0.641457
1843,0.6415
1844,0.641543
1845,0.641586
1846,0.64163
1847,0.641673
1848,0.641716
1849,0.641759
1850,0.641802
1851,0.641844
1852,0.641887
1853,0.64193
1854,0.641973
1855,0.642015
1856,0.642058
1857,0.6421
1858,0.642143
1859,0.642185
1860,0.642227
1861,0.64227
1862,0.642312
1863,0.642354
1864,0.642396
1865,0.642438
1866,0.64248
1867,0.642522
1868,0.642563
1869,0.642605
1870,0.642647
1871,0.642688
1872,0.64273
1873,0.642771
